credit_policy,purpose,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid
1,debt_consolidation,0.124,572.97,87000,24.39,779,41487,2336,0.04,1,0,0,1
1,debt_consolidation,0.11,407.72,130000,24.01,724,36039,14721,0.185,1,1,0,1
1,debt_consolidation,0.088,533.55,74000,12.93,704,34547,3234,0.183,0,0,0,1
1,debt_consolidation,0.076,155.67,75000,6.38,769,32143,7870,0.064,3,0,0,1
1,debt_consolidation,0.088,348.83,100000,21.61,694,39661,16881,0.504,0,0,0,1
1,debt_consolidation,0.231,493.89,39000,21.69,664,41640,6694,0.788,0,1,0,1
1,credit_card,0.152,478.33,70000,24.19,674,35704,13216,0.726,0,2,0,1
1,credit_card,0.082,377.09,140000,15.41,739,37865,32656,0.308,1,0,0,1
1,debt_consolidation,0.11,785.96,85000,23.63,694,38749,31150,0.531,1,0,0,1
1,debt_consolidation,0.131,341.92,22000,28.21,709,39052,10927,0.425,0,0,0,1
1,debt_consolidation,0.288,626.96,270000,9.06,664,40299,25724,0.605,2,0,0,1
1,credit_card,0.206,331,165000,31.74,699,33604,20381,0.629,2,0,0,1
1,debt_consolidation,0.17,264.54,116000,23.19,699,41061,8070,0.747,2,0,0,1
1,debt_consolidation,0.206,449.34,65000,20.22,664,38261,11434,0.555,1,3,0,1
1,debt_consolidation,0.206,262.12,70000,21.74,674,42278,11199,0.528,0,0,0,1
1,debt_consolidation,0.143,137.3,72000,16.27,694,41334,5677,0.239,1,0,0,1
1,debt_consolidation,0.088,1268.46,226864,29.53,704,39326,28284,0.75,1,0,0,1
1,debt_consolidation,0.065,588.12,170000,15.25,749,39448,0,0,1,0,0,1
1,credit_card,0.177,1005.67,171000,24.48,704,37012,38249,0.719,0,0,0,1
1,major_purchase,0.17,528.17,46000,33.47,729,39934,1392,0.13,0,0,0,1
1,credit_card,0.065,1225.24,220000,21.07,709,37257,83245,0.477,0,0,0,1
1,credit_card,0.152,221.75,38000,10.87,684,38078,4939,0.371,1,0,0,1
1,debt_consolidation,0.124,343.45,45000,28.21,704,41974,347,0.014,0,1,0,1
1,home_improvement,0.257,802.81,225000,11.31,694,38504,204130,0.434,0,1,0,1
1,credit_card,0.206,678.07,90000,32.2,694,38596,28997,0.646,0,0,0,1
1,credit_card,0.143,223.11,65000,33.73,709,37288,27759,0.507,0,0,0,1
1,debt_consolidation,0.161,487.64,63000,14.74,729,38534,5032,0.12,1,0,1,1
1,credit_card,0.161,682.7,85000,25.95,719,30651,30853,0.666,1,0,0,1
1,debt_consolidation,0.082,1005.58,110000,22.29,734,36831,18852,0.326,0,0,0,1
1,credit_card,0.103,206.7,52000,30.53,729,40483,2951,0.351,1,1,0,1
1,debt_consolidation,0.082,234.23,34000,18.99,819,34274,46300,0.207,0,0,0,1
1,credit_card,0.07,432.41,70000,17.11,759,38292,3706,0.267,0,0,0,1
1,credit_card,0.065,612.62,122835,21.4,729,38534,17377,0.548,0,0,0,1
1,home_improvement,0.103,227.48,150000,15.08,774,34304,15829,0.217,0,0,0,1
1,credit_card,0.065,490.1,70000,24.19,734,36678,24098,0.491,0,0,0,1
1,debt_consolidation,0.11,654.97,60000,35.5,729,40969,16713,0.302,0,0,0,1
1,debt_consolidation,0.065,612.62,80000,26.79,794,34669,21709,0.32,0,0,0,1
1,credit_card,0.117,729.24,71000,20.84,729,36586,32751,0.744,0,0,0,1
1,debt_consolidation,0.131,363.57,56000,13.76,724,38047,6874,0.234,0,1,1,1
1,debt_consolidation,0.177,360.23,45000,28.91,679,41883,8349,0.605,0,0,0,1
1,credit_card,0.088,475.68,100000,7.55,689,41671,10253,0.155,0,0,0,1
1,debt_consolidation,0.103,324.23,55000,66.57,724,33451,23765,0.344,1,1,0,1
1,debt_consolidation,0.131,820.59,105000,25.31,694,37408,38524,0.649,0,0,0,1
1,home_improvement,0.082,606.45,175000,18.86,754,38687,6155,0.055,1,0,0,1
1,debt_consolidation,0.231,619.78,61000,21.76,664,38504,4954,0.431,3,0,1,1
1,debt_consolidation,0.124,477.57,28000,30.26,724,38808,3791,0.743,0,0,0,1
1,debt_consolidation,0.177,540.34,135000,8.81,669,38718,33880,0.503,0,0,0,1
1,debt_consolidation,0.082,213.86,80000,20.03,684,40756,8438,0.142,0,0,1,1
1,debt_consolidation,0.143,373.62,48300,12.29,669,38200,7260,0.504,0,3,0,1
1,credit_card,0.082,213.69,50000,4.97,709,41000,6816,0.733,0,0,0,1
1,debt_consolidation,0.07,555.96,35000,26.65,809,33573,14835,0.198,0,0,0,1
1,credit_card,0.131,1205.1,92000,31.48,719,39539,39633,0.833,0,0,0,1
1,debt_consolidation,0.231,343.79,102000,28.01,719,37500,8171,0.274,0,0,0,1
1,debt_consolidation,0.11,217.53,79000,18.41,719,40756,15884,0.458,0,0,0,1
1,home_improvement,0.065,1072.08,190000,5.57,824,36586,5538,0.039,0,0,0,1
1,credit_card,0.082,611.03,325000,9.98,749,38991,27157,0.235,1,0,0,1
1,debt_consolidation,0.07,262.54,60000,10.36,719,41852,11646,0.229,1,0,0,1
1,debt_consolidation,0.088,951.35,62000,42.95,709,39692,11889,0.493,1,0,1,1
1,credit_card,0.124,887.76,125000,15.41,714,39356,216,0.01,1,1,0,1
1,debt_consolidation,0.186,661.96,68000,43.4,669,39569,37082,0.719,1,0,0,1
1,debt_consolidation,0.065,643.25,100000,9.6,789,31656,22271,0.3,0,0,0,1
1,debt_consolidation,0.117,229.83,54000,32.66,759,35765,7045,0.078,1,0,0,1
1,debt_consolidation,0.11,740.13,38000,22.33,804,38961,562,0.03,0,0,0,1
1,debt_consolidation,0.07,311.96,74747,20.15,774,36281,12414,0.097,3,0,0,1
1,home_improvement,0.11,870.1,75000,19.62,779,39052,11987,0.171,1,0,0,1
1,debt_consolidation,0.131,273.53,96000,17.25,724,39234,1589,0.212,2,0,0,1
1,debt_consolidation,0.082,188.55,55000,10.28,799,38777,2811,0.045,0,0,0,1
1,debt_consolidation,0.065,367.57,65000,7,774,38504,5884,0.331,0,0,0,1
1,debt_consolidation,0.124,628.52,130000,29.93,709,39052,7160,0.465,1,0,1,1
1,debt_consolidation,0.257,938.45,22098.06,32.54,719,42401,9677,0.75,0,0,0,1
1,other,0.17,142.52,104000,18.2,714,40148,11711,0.19,3,0,0,1
1,debt_consolidation,0.152,678.27,32000,27.79,699,41153,11949,0.566,0,0,0,1
1,credit_card,0.161,140.87,28000,19.59,669,38991,8301,0.446,0,0,0,1
1,debt_consolidation,0.177,684.42,110000,8.58,674,38565,22641,0.716,0,0,0,1
1,debt_consolidation,0.082,203.68,55000,20.55,794,39326,5815,0.135,0,0,0,1
1,debt_consolidation,0.131,484.95,90000,15.63,744,29465,11599,0.156,1,1,0,1
1,debt_consolidation,0.231,564.39,80000,31.38,689,42430,4740,0.208,2,1,0,1
1,debt_consolidation,0.07,1235.45,209000,19.84,769,36404,18615,0.192,0,0,0,1
1,debt_consolidation,0.161,682.7,98000,23.27,674,38231,9429,0.259,2,0,1,1
1,debt_consolidation,0.206,321.62,25000,21.65,714,42491,3234,0.109,1,0,0,1
1,debt_consolidation,0.131,286.73,55000,38.27,704,38687,9948,0.444,0,1,0,1
1,credit_card,0.082,814.7,140431,21.73,704,31959,71817,0.51,2,0,0,1
1,debt_consolidation,0.065,612.62,92000,26.58,749,39234,22271,0.209,0,0,0,1
1,credit_card,0.131,727.14,200000,14.03,764,33604,0,0,0,0,0,1
1,credit_card,0.177,505.05,128000,37.07,669,39661,65512,0.64,2,0,0,1
1,debt_consolidation,0.206,284.76,24000,21.1,724,39508,9123,0.413,2,0,0,1
1,debt_consolidation,0.082,600.99,90000,22.35,734,39783,10116,0.38,0,0,0,1
1,debt_consolidation,0.076,467.01,73848,29.15,734,32112,30639,0.627,0,0,0,1
1,debt_consolidation,0.088,144.29,80000,13.49,694,34151,8576,0.502,0,0,0,1
1,debt_consolidation,0.257,1082.82,130000,14.13,684,40878,44769,0.407,1,0,0,1
1,debt_consolidation,0.124,300.66,39672,23.29,704,42278,8422,0.306,1,0,0,1
1,debt_consolidation,0.088,507.39,94000,36.92,724,38139,11673,0.758,0,0,0,1
1,home_improvement,0.082,501.22,100000,5.89,714,33878,165,0.003,2,0,0,1
1,moving,0.17,794.43,150000,12.11,674,28795,48529,0.864,0,0,1,1
1,credit_card,0.152,695.66,116716,28.59,674,35217,53327,0.919,1,0,0,1
1,credit_card,0.088,1006.05,140000,20.95,714,40513,55429,0.318,2,0,0,1
1,debt_consolidation,0.143,234.25,52000,6.05,689,38808,6874,0.31,0,1,0,1
1,home_improvement,0.07,1137.39,110000,12.32,769,36982,7211,0.056,3,0,0,1
1,debt_consolidation,0.065,551.36,61000,20.52,729,40544,10878,0.205,0,0,0,1
1,debt_consolidation,0.124,561.18,48000,25.98,744,37803,27775,0.196,2,0,0,1
1,debt_consolidation,0.17,739.19,175000,30.82,704,37895,47018,0.569,0,0,0,1
1,debt_consolidation,0.088,1011.6,81950,28.8,714,31898,16655,0.694,0,0,0,1
1,credit_card,0.117,685.05,200000,17.55,719,38108,26747,0.278,0,0,0,1
1,credit_card,0.152,325.26,64000,8.31,704,40909,12952,0.38,1,0,0,1
1,debt_consolidation,0.17,178.14,9000,147.07,699,42552,104,0.011,3,0,0,1
1,debt_consolidation,0.131,484.95,66000,23.95,704,38899,18886,0.878,0,0,0,1
1,debt_consolidation,0.177,1010.09,46000,25.41,734,38200,6523,0.153,2,0,0,1
1,debt_consolidation,0.161,1187.67,75000,28.93,674,39448,23419,0.822,0,0,0,1
1,credit_card,0.152,693.57,98600,36.04,709,31048,20327,0.271,1,0,0,1
1,debt_consolidation,0.065,306.31,77000,29.15,784,38596,30314,0.117,1,0,0,1
1,home_improvement,0.206,381.94,20000,19.75,759,27303,3026,0.216,0,0,0,1
1,credit_card,0.07,151.35,54000,9.18,669,36586,9259,0.386,0,0,0,1
1,debt_consolidation,0.131,592.65,60000,34.18,689,40848,61042,0.748,0,0,0,1
1,debt_consolidation,0.206,427.48,150000,14.45,679,32813,64648,0.499,0,0,0,1
1,debt_consolidation,0.206,897.16,70000,29.85,734,36373,21925,0.664,0,0,0,1
1,other,0.124,493.84,78000,19,734,33695,19803,0.619,0,0,0,1
1,debt_consolidation,0.257,391.02,54000,32,739,38749,8628,0.654,0,0,0,1
1,other,0.082,321.3,80000,18.84,784,37591,3466,0.055,1,0,0,1
1,credit_card,0.103,256.92,50000,30.34,789,35125,19056,0.17,0,0,0,1
1,credit_card,0.103,296,80000,7.45,749,37712,5794,0.084,0,0,0,1
1,debt_consolidation,0.065,287.93,55000,12.63,779,38261,6223,0.292,0,0,0,1
1,credit_card,0.103,299.74,68000,10.47,684,38657,14461,0.437,0,1,0,1
1,other,0.124,224.48,80000,26.88,729,36008,10224,0.288,1,0,0,1
1,credit_card,0.152,258.27,70000,32.18,694,35156,21132,0.535,0,0,1,1
1,credit_card,0.131,683.83,200000,17.45,699,37742,20801,0.475,0,0,1,1
1,debt_consolidation,0.065,640.95,114000,27.04,744,34912,23320,0.239,1,0,0,1
1,debt_consolidation,0.231,282.2,138000,11.77,669,39326,18044,0.389,1,1,0,1
1,credit_card,0.17,963.24,210000,30.53,689,39661,41788,0.559,0,0,1,1
1,debt_consolidation,0.103,226.96,32000,37.21,739,39356,4327,0.1,0,1,1,1
1,debt_consolidation,0.206,804.03,86136,29.19,709,38869,47203,0.502,1,0,0,1
1,credit_card,0.088,809.44,41645,29.05,669,30926,18748,0.625,0,0,1,1
1,debt_consolidation,0.082,611.03,200000,14.53,804,35551,43336,0.32,0,0,0,1
1,debt_consolidation,0.082,814.7,177000,25.09,734,36708,50595,0.54,0,0,0,1
1,home_improvement,0.082,305.52,48350,4.84,794,26115,8557,0.084,1,0,0,1
1,debt_consolidation,0.124,897.89,60000,3.78,759,39539,0,0,0,0,0,1
1,debt_consolidation,0.206,509.22,55000,20.99,699,41518,12232,0.51,0,0,0,1
1,credit_card,0.065,247.35,180000,13.04,739,36495,48354,0.519,0,0,1,1
1,debt_consolidation,0.11,227.32,150000,15.59,759,38504,2744,0.032,1,0,0,1
1,debt_consolidation,0.11,555.23,75457,18.13,739,40817,4317,0.175,0,0,1,1
1,debt_consolidation,0.152,369.57,45000,21.17,664,40148,2113,0.604,0,0,0,1
1,debt_consolidation,0.117,488.37,60000,18.58,804,39234,82,0.004,1,0,0,1
1,major_purchase,0.124,333.91,83000,23.03,719,39264,11044,0.373,0,0,0,1
1,debt_consolidation,0.231,849.29,130000,27.73,694,39479,31973,0.224,3,0,0,1
1,debt_consolidation,0.082,99.78,25000,18.1,714,35947,5867,0.19,0,0,0,1
1,credit_card,0.143,720.8,39600,34.88,699,31747,20116,0.675,0,0,0,1
1,credit_card,0.103,554.43,100000,26.19,749,30164,63939,0.295,0,1,0,1
1,debt_consolidation,0.17,248.26,125000,19.01,684,39173,12079,0.66,0,0,0,1
1,other,0.143,218.82,52062,28.65,714,40483,9831,0.517,0,0,1,1
1,debt_consolidation,0.131,188.91,17400,38,729,37681,8613,0.629,1,0,0,1
1,credit_card,0.076,458.45,69000,19.55,724,31079,15661,0.358,1,0,0,1
1,debt_consolidation,0.206,636.56,95000,34.64,719,39387,43897,0.34,0,0,0,1
1,credit_card,0.117,661.52,37000,13.46,689,41214,20007,0.99,0,0,0,1
1,debt_consolidation,0.117,1323.04,150000,27.5,699,41183,43932,0.628,1,0,0,1
1,other,0.076,311.34,50000,8.11,719,38018,21033,0.283,0,0,0,1
1,credit_card,0.11,696.72,66000,33.53,709,41214,14743,0.507,1,0,0,1
1,debt_consolidation,0.17,285.03,62000,25.87,704,41640,6823,0.35,2,0,0,1
1,credit_card,0.07,308.87,13387,42.96,779,25689,9564,0.339,0,0,0,1
1,debt_consolidation,0.206,684.3,17095,24.09,689,42401,12650,0.757,0,0,0,1
1,car,0.076,311.34,65000,13.28,779,39783,3476,0.08,2,0,0,1
1,debt_consolidation,0.065,765.77,110000,14.15,744,37865,36468,0.329,2,0,0,1
1,debt_consolidation,0.131,911.77,130000,1.12,694,38808,6915,0.163,0,0,1,1
1,debt_consolidation,0.161,877.75,122000,27.26,699,37834,26264,0.87,1,0,0,1
1,debt_consolidation,0.131,605.76,102400,10.03,714,39387,14788,0.004,0,0,0,1
1,debt_consolidation,0.065,306.31,48000,11.35,779,36982,19613,0.325,0,0,0,1
1,debt_consolidation,0.11,870.1,140000,10.23,734,40575,20131,0.255,1,0,0,1
1,credit_card,0.206,135.74,40000,19.77,679,40391,4661,0.656,2,0,0,1
1,debt_consolidation,0.257,446.01,82000,39.12,679,38777,56209,0.753,0,0,0,1
1,debt_consolidation,0.088,1067.89,400000,12.96,724,33512,75228,0.73,2,0,0,1
1,debt_consolidation,0.082,814.7,82215,31.25,829,28246,1695,0.014,0,0,0,1
1,debt_consolidation,0.124,853,145600,33.09,784,38139,12895,0.183,2,0,0,1
1,credit_card,0.177,360.23,95000,11.85,669,38473,11163,0.634,0,8,0,1
1,debt_consolidation,0.117,590.41,120000,21.39,739,41395,13564,0.143,1,0,1,1
1,debt_consolidation,0.088,634.23,110000,30.37,759,30864,36907,0.543,3,0,0,1
1,debt_consolidation,0.088,539.1,45280,19.24,734,39539,3882,0.176,0,0,0,1
1,debt_consolidation,0.231,286.43,24600,33.17,669,39083,9929,0.525,0,0,0,1
1,credit_card,0.082,305.52,55000,26.07,769,38322,10032,0.18,1,0,0,1
1,credit_card,0.186,1093.93,185000,31.64,699,38169,83523,0.705,0,0,0,1
1,debt_consolidation,0.082,97.42,43650,20.24,739,38384,2112,0.069,0,0,1,1
1,house,0.082,726.61,120000,14.47,774,39814,4472,0.033,1,0,0,1
1,debt_consolidation,0.131,455.39,80000,19.77,704,40878,12017,0.143,2,1,0,1
1,debt_consolidation,0.231,927.71,60000,39.6,684,38353,16064,0.776,0,0,1,1
1,credit_card,0.076,327.69,68000,18.28,744,41244,18505,0.224,2,0,0,1
1,debt_consolidation,0.152,478.33,35000,24.94,684,35947,1505,0.086,1,0,0,1
1,debt_consolidation,0.152,287,48500,18.04,704,41091,10152,0.923,0,0,0,1
1,debt_consolidation,0.065,735.14,78000,13.57,679,40057,32180,0.709,1,0,0,1
1,debt_consolidation,0.103,972.68,200000,16.45,734,39569,26337,0.223,1,0,1,1
1,debt_consolidation,0.186,911.61,80000,26.82,699,37681,42309,0.543,1,0,0,1
1,debt_consolidation,0.231,564.39,72820,24.98,674,39783,12831,0.551,1,3,0,1
1,debt_consolidation,0.17,263.78,288000,21.86,674,31260,66968,0.84,1,0,0,1
1,credit_card,0.288,672.73,67000,19.65,679,39173,29331,0.86,0,0,0,1
1,home_improvement,0.076,389.18,62000,37.36,744,39173,8480,0.33,1,0,0,1
1,home_improvement,0.11,366.78,55000,34.17,684,36708,45491,0.596,2,2,0,1
1,major_purchase,0.206,674,95000,25.61,674,35612,40845,0.904,1,0,0,1
1,debt_consolidation,0.082,1256.97,45000,60.48,699,37073,19420,0.515,0,0,0,1
1,debt_consolidation,0.124,532.83,75000,14.53,704,34304,13373,0.322,0,0,0,1
1,debt_consolidation,0.257,768.62,75000,38.4,704,38261,18317,0.298,0,1,0,1
1,debt_consolidation,0.088,707.96,122132,19.69,694,37987,38936,0.638,0,0,0,1
1,debt_consolidation,0.186,364.65,41712,15.85,679,39508,1364,0.505,0,0,0,1
1,credit_card,0.065,1163.98,150000,9.05,714,36312,32531,0.807,0,0,0,1
1,credit_card,0.152,869.58,73000,20.96,669,39845,21771,0.981,0,0,1,1
1,medical,0.186,309.95,65000,27.4,724,36220,36560,0.659,0,0,0,1
1,credit_card,0.076,556.52,85166,22.31,774,40391,14171,0.185,0,0,0,1
1,credit_card,0.065,1225.24,160000,22.89,679,37347,35350,0.568,0,0,0,1
1,credit_card,0.131,484.95,62000,25.22,709,38473,8950,0.437,1,0,0,1
1,debt_consolidation,0.124,710.71,75000,21.31,674,37803,8142,0.696,0,2,0,1
1,debt_consolidation,0.076,622.68,120000,27.39,769,37104,20943,0.339,1,0,0,1
1,credit_card,0.065,245.05,65000,16.49,769,40575,9565,0.16,1,0,0,1
1,credit_card,0.161,704.33,60000,25.8,679,31990,16689,0.635,0,0,0,1
1,debt_consolidation,0.076,311.34,50000,24.61,744,38384,9871,0.466,1,0,0,1
1,debt_consolidation,0.076,108.97,65000,23.86,734,39783,9644,0.211,2,0,0,1
1,credit_card,0.17,586.97,38904,29.24,734,37803,10607,0.286,3,0,1,1
1,debt_consolidation,0.088,380.54,180000,4.17,669,41153,6387,0.575,1,1,0,1
1,other,0.07,77.22,30000,15.4,769,41275,4733,0.117,0,0,0,1
1,other,0.082,150.84,70000,22.03,749,36861,13853,0.31,3,0,0,1
1,credit_card,0.131,242.19,170000,10.65,704,31625,20235,0.242,2,1,0,1
1,debt_consolidation,0.152,365.92,128000,7.91,694,41944,12905,0.459,0,1,0,1
1,credit_card,0.152,554.79,52905,23.55,669,36130,16771,0.648,1,0,0,1
1,debt_consolidation,0.117,281.15,100000,29.94,674,36617,34535,0.631,1,0,0,1
1,credit_card,0.17,372.39,68000,27.73,699,37834,19410,0.518,1,0,0,1
1,debt_consolidation,0.082,433.32,180000,14.01,734,32874,15970,0.4,2,0,0,1
1,debt_consolidation,0.07,494.18,175000,8.98,724,38687,16138,0.301,0,0,0,1
1,debt_consolidation,0.186,273.41,60000,25.66,679,37530,17343,0.65,0,0,0,1
1,credit_card,0.186,900.62,75000,28.5,699,39417,29525,0.58,0,0,0,1
1,credit_card,0.206,198.46,103000,25.24,704,38565,16704,0.607,0,0,0,1
1,debt_consolidation,0.131,287.78,36000,12.4,764,41730,1134,0.099,0,0,0,1
1,debt_consolidation,0.065,918.93,340000,6.66,744,39904,11069,0.137,0,0,0,1
1,home_improvement,0.124,405.74,26000,18.37,754,35034,8356,0.342,0,0,0,1
1,credit_card,0.076,753.44,150000,24.18,769,38443,13195,0.281,1,0,0,1
1,debt_consolidation,0.088,285.41,44000,30.96,714,35765,9271,0.124,1,0,0,1
1,debt_consolidation,0.11,180.12,65000,8.84,714,40695,4745,0.144,0,0,0,1
1,debt_consolidation,0.131,33.74,55000,15.86,664,40664,7396,0.643,3,0,0,1
1,debt_consolidation,0.07,895.71,60000,13.94,684,39661,29704,0.479,0,0,0,1
1,debt_consolidation,0.11,229.24,150000,2.55,669,38991,7162,0.534,1,3,0,1
1,debt_consolidation,0.11,217.53,51000,20.68,744,38231,12238,0.333,0,0,0,1
1,credit_card,0.088,1014.77,61000,92.7,699,37073,30444,0.64,0,0,0,1
1,debt_consolidation,0.206,149.78,36000,31.51,669,38749,11495,0.798,0,0,0,1
1,other,0.076,68.5,45000,22.8,789,35186,276,0.006,0,0,0,1
1,debt_consolidation,0.103,856.4,70000,18.24,749,39083,16863,0.311,0,0,0,1
1,small_business,0.11,522.34,195000,12.49,714,41030,9402,0.355,1,0,0,1
1,debt_consolidation,0.231,387.36,85000,28.55,669,37316,13476,0.279,3,0,1,1
1,debt_consolidation,0.152,208.7,39000,19.11,674,37135,2796,0.269,4,0,1,1
1,credit_card,0.143,192.22,47000,8.12,664,38322,8435,0.428,1,0,1,1
1,credit_card,0.161,598.68,68000,13.75,669,35582,18641,0.971,0,1,0,1
1,debt_consolidation,0.065,640.95,125000,22.44,804,37591,1370,0.011,2,0,0,1
1,credit_card,0.206,486.78,50000,33.29,714,38961,8308,1.013,0,0,0,1
1,credit_card,0.117,351.44,72000,14.05,689,38657,1102,0.058,2,1,1,1
1,debt_consolidation,0.124,291.82,62000,19.28,729,39569,11156,0.341,0,0,1,1
1,debt_consolidation,0.082,285.15,120000,12.54,774,35400,3868,0.228,0,0,0,1
1,debt_consolidation,0.161,669.11,50000,20.98,704,36557,21608,0.443,0,0,0,1
1,debt_consolidation,0.131,387.5,50000,16.16,699,22920,3897,0.156,0,0,0,1
1,credit_card,0.117,265.18,36000,10.63,669,39142,11525,0.72,0,0,0,1
1,debt_consolidation,0.231,735.98,174800,36.21,724,37226,59435,0.809,0,0,0,1
1,credit_card,0.117,148.85,39000,22.71,669,40087,19949,0.895,1,0,0,1
1,debt_consolidation,0.288,1003.13,110000,30.84,694,38749,40494,0.92,1,0,0,1
1,debt_consolidation,0.131,547.06,66000,35.75,759,32690,27169,0.553,0,0,0,1
1,debt_consolidation,0.257,356.81,75000,24.86,674,38991,3014,0.486,0,0,1,1
1,credit_card,0.065,612.62,50000,34.25,704,40725,28084,0.492,3,0,1,1
1,credit_card,0.177,468.29,30000,26.64,689,41334,11861,0.71,1,0,0,1
1,credit_card,0.082,502.79,132000,18.8,714,38139,16212,0.335,0,0,1,1
1,credit_card,0.07,555.96,209000,23.75,729,34731,104790,0.345,0,0,0,1
1,other,0.065,91.9,87066,17.12,749,33604,38531,0.503,0,0,0,1
1,debt_consolidation,0.082,1223.97,137700,28.99,759,39083,21499,0.217,1,0,0,1
1,debt_consolidation,0.131,911.77,270000,25.9,704,38139,34056,0.429,1,0,0,1
1,credit_card,0.152,443.49,70200,14.91,664,40909,5784,0.445,0,0,0,1
1,debt_consolidation,0.088,177.59,45000,9.55,724,38261,6023,0.498,0,0,0,1
1,home_improvement,0.206,374.45,110000,29.66,669,38777,10878,0.435,3,0,1,1
1,other,0.161,482.77,48000,11.85,679,35947,355,0.008,2,0,1,1
1,debt_consolidation,0.161,563.47,40000,21.09,664,39783,8348,0.532,0,0,1,1
1,debt_consolidation,0.082,305.52,63000,13.35,799,30956,7522,0.092,1,0,0,1
1,credit_card,0.124,516.29,73000,30.59,729,37653,21053,0.521,0,0,0,1
1,debt_consolidation,0.152,454.41,98000,36.63,689,41306,25939,0.326,2,0,0,1
1,credit_card,0.17,427.54,75000,24.24,689,39479,15384,0.572,0,1,0,1
1,home_improvement,0.11,567.74,43000,54.67,769,40695,456,0.05,0,0,0,1
1,debt_consolidation,0.186,437.58,75000,15.98,699,39052,2789,0.797,0,0,0,1
1,debt_consolidation,0.257,446.01,105000,22.31,664,35034,47063,0.803,0,0,0,1
1,credit_card,0.082,324.87,155000,8.57,724,31959,22643,0.332,0,1,0,1
1,car,0.082,471.37,95000,24.24,724,38200,25582,0.236,0,0,0,1
1,debt_consolidation,0.152,869.58,185000,24.57,719,36404,48696,0.678,0,0,0,1
1,debt_consolidation,0.065,260.37,50000,19.33,809,37956,8981,0.118,0,0,0,1
1,debt_consolidation,0.231,557.8,65000,23.43,669,37681,23265,0.786,0,0,0,1
1,debt_consolidation,0.161,316.97,60020,21.76,674,39508,12471,0.487,0,0,0,1
1,debt_consolidation,0.161,121.91,24500,6.52,669,36342,3412,0.401,1,0,0,1
1,debt_consolidation,0.17,1246.98,125000,32.87,669,38687,35142,0.477,1,1,0,1
1,debt_consolidation,0.065,980.19,53446,37.39,804,32782,2545,0.054,0,0,0,1
1,credit_card,0.082,224.05,19200,27.38,779,33756,10201,0.34,0,0,0,1
1,debt_consolidation,0.161,975.28,71984.99,16.79,709,33055,16687,0.762,0,0,0,1
1,debt_consolidation,0.206,427.48,200000,12.91,669,38596,27943,0.753,0,0,1,1
1,debt_consolidation,0.07,247.09,32000,13.2,764,38596,6999,0.197,0,1,0,1
1,credit_card,0.186,291.72,76000,22.98,674,38504,7359,0.646,0,0,0,1
1,debt_consolidation,0.161,975.28,80000,50.65,739,37956,44980,0.432,1,0,0,1
1,small_business,0.161,975.28,80000,19.85,729,39995,12837,0.594,0,0,0,1
1,debt_consolidation,0.088,336.94,34000,27.18,719,29129,8956,0.37,0,0,0,1
1,credit_card,0.177,386.36,85000,20.61,699,38657,22940,0.819,0,0,0,1
1,debt_consolidation,0.124,811.47,55500,22.27,714,38047,39403,0.624,0,0,0,1
